Instruction,Response
Quais são os objetivos dos programas integrados de ensino e pesquisa para as comunidades indígenas?,"Os objetivos dos programas integrados de ensino e pesquisa para as comunidades indígenas são: fortalecer as práticas sócio-culturais e a língua materna de cada comunidade, manter programas de formação de pessoal especializado para a educação escolar nas comunidades, desenvolver currículos e programas específicos que incluem conteúdos culturais correspondentes às comunidades e elaborar e publicar material didático específico e diferenciado."
"Com base nas informações sobre a legislação acadêmica de Graduação da Universidade Federal do Amazonas (UFAM), é possível identificar duas leis que determinam as obrigações do Poder Público em relação ao apoio financeiro para atividades de pesquisa e extensão, e para oferta de educação escolar bilingue e intercultural aos povos indígenas. Com base nisso, identifique as duas leis mencionadas.","As leis mencionadas são: 2º das atividades universitárias de pesquisa e extensão poderão receber apoio financeiro do Poder Público, inclusive mediante bolsas de estudo; e Art. 79. A União apoiará técnica e financeiramente os sistemas de ensino no provimento da educação intercultural às comunidades indígenas, desenvolvendo programas integrados de ensino e pesquisa."
Qual é o artigo que fala sobre a insuficiência de recursos nos cursos regulares da rede pública de domicílio do educando?,O artigo 78 fala sobre a insuficiência de recursos nos cursos regulares da rede pública de domicílio do educando.
Quais são os objetivos do programa integrado de ensino e pesquisa para oferta de educação escolar bilingüe e intercultural aos povos indígenas?,"Os objetivos do programa são: I - proporcionar aos índios, suas comunidades e povos, a recuperação de suas memórias históricas; a reafirmação de suas identidades étnicas; a valorização de suas línguas e ciências; II - garantir aos índios, suas comunidades e povos, o acesso às informações, conhecimentos técnicos e científicos da sociedade nacional e demais sociedades indígenas e não-índias."
Qual o objetivo da Lei 9.394/1996?,"O objetivo da Lei 9.394/1996 é garantir a oferta de educação escolar bilingue e intercultural aos povos indígenas, além de fortalecer as práticas sócio-culturais e a língua materna de cada comunidade indígena."
verificar se há insuficiência de recursos,"Para verificar se há insuficiência de recursos, você deve analisar a quantidade de vagas disponíveis nos cursos regulares da rede pública de domicílio do educando. Se houver falta de vagas, o Poder Público deve investir prioritariamente na expansão da sua rede local. Além disso, as atividades universitárias de pesquisa e extensão podem receber apoio financeiro do Poder Público, inclusive através de bolsas de estudo."
O que é considerado insuficiência de recursos?,"Insuficiência de recursos é quando há falta de vagas e cursos regulares da rede pública de domicílio do educando, e o Poder Público é obrigado a investir prioritariamente na expansão da sua rede local."
Qual o objetivo dos programas integrados de ensino e pesquisa desenvolvidos pela União em colaboração com as agências federais de fomento à cultura e de assistência aos índios?,"Os objetivos dos programas integrados de ensino e pesquisa desenvolvidos pela União em colaboração com as agências federais de fomento à cultura e de assistência aos índios são: I - proporcionar aos índios, suas comunidades e povos, a recuperação de suas memórias históricas; a reafirmação de suas identidades étnicas; a valorização de suas línguas e ciências; II - garantir aos índios, suas comunidades e povos, o acesso às informações, conhecimentos técnicos e científicos da sociedade nacional e demais sociedades indígenas e não-índias."
Explique como o Poder Público deve agir em caso de insuficiência de recursos para vagas e cursos regulares da rede pública de domicílio do educando.,"O Poder Público deve priorizar o investimento na expansão de sua rede local para garantir o acesso dos educandos à educação, caso haja falta de vagas e cursos regulares da rede pública de domicílio. Além disso, o Poder Público também pode oferecer apoio financeiro, incluindo bolsas de estudo, para as atividades universitárias de pesquisa e extensão."
O que é o Sistema de Ensino da União?,"O Sistema de Ensino da União é um conjunto de programas integrados de ensino e pesquisa, com o objetivo de oferecer educação escolar bilingue e intercultural aos povos indígenas, com a colaboração das agências federais de fomento à cultura e de assistência aos índios."
Quais são as ações previstas para fortalecer as práticas sócio-culturais e a língua materna das comunidades indígenas?,"As ações previstas são: manter programas de formação de pessoal especializado destinado à educação escolar nas comunidades indígenas, desenvolver currículos e programas específicos, incluindo conteúdos culturais correspondentes às comunidades, elaborar e publicar material didático específico e diferenciado."
Qual o artigo que define que a União regulamentará os requisitos para a realização de exames e registro de diploma relativos a cursos de educação a distância?,"Art. 80, parágrafo 2º."
Qual o artigo que define que o estágio realizado nas condições deste artigo não estabelecem vínculo empregatício?,"Art. 82, parágrafo único."
Qual o papel do Poder Público em relação ao ensino a distância?,"O Poder Público deve incentivar o desenvolvimento e a veiculação de programas de ensino a distância, em todos os níveis e modalidades de ensino, e de educação continuada. Isso inclui a regulamentação dos requisitos para a realização de exames e registro de diploma, assim como a produção, controle e avaliação de programas de educação a distância e a autorização para sua implementação."
Quais as possíveis medidas de tratamento diferenciado para a educação a distância?,"A educação a distância pode receber tratamento diferenciado, que inclui custos de transmissão reduzidos em canais comerciais de radiodifusão sonora e de sons e imagens, concessão de canais com finalidades exclusivamente educativas e reserva de tempo mínimo, sem ônus para o Poder Público, pelos concessionários de canais comerciais."
O que é o ensino a distância e quais são os benefícios?,"O ensino a distância é uma modalidade de ensino em que os alunos não precisam estar fisicamente presentes em sala de aula, podendo estudar de forma remota. Esse tipo de ensino é incentivado pelo Poder Público e possui regras específicas, como a necessidade de credenciamento das instituições que oferecem cursos nessa modalidade. Além disso, o ensino a distância possui tratamento diferenciado, como a redução de custos de transmissão e a concessão de canais exclusivos para fins educativos."
